totClicks_1,totClicks_2,totClicks_3,totClicks_4,totClicks_5,totClicks_6,totClicks_7,totClicks_8,totClicks_9,totClicks_10,totClicks_11,totClicks_12,totClicks_13,totClicks_14,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,delay_1,delay_2,delay_3,delay_4,delay_5,delay_6,delay_7,delay_8,delay_9,delay_10,delay_11,delay_12,delay_13,delay_14
67.453369,2.407717,42.001279,5.883776,14.219275,0.221256,6.986207,0.000000,8.959986,0.273665,3.355385,5.169310,2.112091,12.135702,24.077166,24.077166,26.752407,11.930290,7.652751,0.000000,1.327593,0.673099,0.000000,0.047188,0.000000,0.000000,0.000000,0.000000,176.329272,175.259176,176.596796,191.120139,213.664211,240.000000,234.215746,237.103818,240.000000,239.693918,240.000000,240.000000,240.000000,240.000000
29.206215,6.782012,135.864922,11.087879,52.775516,1.203676,40.818010,2.391574,45.930642,2.583654,20.746829,9.463895,3.558334,28.749529,3.767784,4.898120,7.033198,4.146925,1.365466,0.000000,0.298266,0.442833,0.618212,0.137453,0.000000,0.000000,0.000000,0.000000,210.108911,209.857725,210.234503,216.693249,232.652482,240.000000,238.721573,238.053164,231.381396,239.108412,240.000000,240.000000,240.000000,240.000000
27.905609,0.000000,0.000000,1.637951,6.385685,0.000000,7.142908,0.181586,11.208877,0.455464,5.012968,1.984338,2.450174,13.268215,0.000000,0.000000,0.000000,0.000000,0.271564,0.000000,0.366648,0.552207,0.000000,0.207930,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,240.000000,238.836181,238.149617,240.000000,238.475762,237.568722,240.000000,238.651266,240.000000,240.000000,240.000000,240.000000
15.503421,0.198467,4.763208,1.761278,7.442040,0.000000,6.507351,0.000000,10.711438,0.592800,4.544312,1.707757,2.063690,12.812431,11.312619,0.000000,0.000000,0.000000,0.727218,0.000000,0.481110,0.246329,0.000000,0.109075,0.000000,0.000000,0.000000,0.000000,192.764854,240.000000,240.000000,239.360352,237.147751,240.000000,238.044012,238.873579,240.000000,239.292488,240.000000,240.000000,240.000000,240.000000
328.652864,60.648123,116.055050,13.657310,52.379514,1.976825,36.323022,5.706334,82.948628,4.017409,48.602315,20.770646,6.040264,53.049299,0.000000,0.000000,0.000000,0.000000,0.231124,0.000000,0.330601,0.693951,0.210860,0.015062,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,240.000000,229.730015,239.922889,240.000000,238.450639,236.932650,237.060365,239.902302,240.000000,240.000000,240.000000,240.000000
285.391008,7.486350,181.067617,7.901025,49.689838,1.135160,46.974371,1.999186,44.221998,3.148266,18.819720,10.696043,4.334384,28.110470,25.062998,24.737505,0.000000,3.146618,0.157835,0.000000,0.384479,0.541322,0.501302,0.066036,0.000000,0.000000,0.000000,0.000000,162.532551,160.579590,240.000000,232.423710,240.000000,240.000000,238.522151,237.500684,233.011267,239.571655,240.000000,240.000000,240.000000,240.000000
5.995757,0.000000,21.002829,2.780104,13.982049,0.084635,13.037875,0.382198,17.514913,0.806163,7.635481,2.965600,2.712918,16.515679,0.000000,0.000000,0.000000,0.000000,0.319256,0.000000,0.365595,0.522349,0.094428,0.189855,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,240.000000,237.371967,238.328777,240.000000,238.459551,237.691847,238.683563,238.768509,240.000000,240.000000,240.000000,240.000000
67.775229,11.211958,48.432459,14.406858,21.754025,1.802445,0.000000,0.000000,0.000000,0.000000,0.000000,3.550486,0.000000,0.000000,48.051251,41.644417,55.258938,24.771754,12.655424,0.000000,2.278866,1.650940,0.135063,0.490384,0.000000,0.000000,0.000000,0.000000,49.396706,47.794997,50.197560,125.433049,181.732678,240.000000,230.612105,232.889960,238.117066,236.819132,240.000000,240.000000,240.000000,240.000000
76.645478,4.816303,19.179406,1.943250,3.598582,0.000000,0.000000,0.000000,0.000000,0.578031,0.000000,0.000000,0.166280,4.807534,52.982838,8.837755,0.000000,0.772670,2.228067,0.000000,0.638426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,191.794062,240.000000,235.699319,231.101818,240.000000,237.677138,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
116.480163,7.175788,0.000000,1.946549,1.920767,0.000000,0.000000,0.296557,6.207076,0.622353,4.211150,2.138750,1.458350,11.550579,27.599183,0.000000,0.000000,0.000000,0.941938,0.000000,0.315605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.627890,240.000000,240.000000,240.000000,235.548780,240.000000,238.814467,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
306.187921,42.642736,653.651177,52.842920,247.783484,10.165437,181.034640,10.353673,180.153281,12.419428,81.474926,42.593890,6.431431,63.959427,17.740288,21.385558,46.239021,20.587057,7.913535,0.000000,2.353481,3.632553,4.060574,1.369319,0.000000,0.000000,0.000000,0.000000,176.982262,-0.529561,3.000000,119.017148,201.559074,240.000000,230.894263,224.114456,183.390815,231.117931,240.000000,240.000000,240.000000,240.000000
313.800739,11.708027,236.475413,13.939783,78.275876,2.096965,65.874116,4.696288,70.442958,4.972398,34.260892,18.116953,5.764205,45.795564,9.782080,0.000000,0.000000,0.049069,0.224907,0.000000,0.000000,0.000000,0.764662,0.000000,0.000000,0.000000,0.000000,0.000000,196.072925,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,229.339710,240.000000,240.000000,240.000000,240.000000,240.000000
75.757519,0.000000,45.354286,4.566727,13.121736,0.000000,10.412847,2.124129,10.828513,0.524143,5.612477,2.338504,2.039062,16.763032,6.854962,0.000000,0.000000,1.774323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,144.030526,240.000000,240.000000,233.528076,235.765969,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
70.069767,21.124028,3.255817,3.940576,4.150576,0.000000,0.000000,0.737027,13.243402,0.779098,9.350207,2.795351,0.814230,16.388352,47.000000,0.000000,0.000000,0.363516,1.451251,0.000000,0.221084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,240.000000,240.000000,234.936177,231.487454,240.000000,239.191571,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
80.733143,0.000000,0.000000,2.748894,0.000000,0.000000,0.000000,2.221836,0.000000,0.000000,0.000000,0.000000,0.317228,7.891835,19.533357,0.000000,0.000000,3.081869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.872217,240.000000,240.000000,230.933980,231.377803,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
177.058677,42.862854,2.587071,7.841722,15.319490,1.046472,4.410763,2.502457,38.180474,1.390309,24.601955,10.482126,3.133599,26.046381,7.536250,4.274291,8.436101,2.056423,2.734314,0.000000,0.905004,1.105688,0.000000,0.253459,0.000000,0.000000,0.000000,0.000000,213.229439,212.891995,213.341920,216.438280,227.265637,240.000000,236.164995,235.152330,240.000000,238.355942,240.000000,240.000000,240.000000,240.000000
50.507711,1.957192,67.523133,8.601054,27.132253,1.470121,24.702329,0.000000,16.743064,0.612677,4.097344,1.142618,1.428568,0.000000,0.000000,30.336480,16.146836,11.159311,0.000000,0.000000,0.579369,1.576557,0.615095,0.416455,0.000000,0.000000,0.000000,0.000000,240.000000,125.504253,124.036359,188.804711,238.523275,240.000000,237.762055,233.123436,231.424858,237.298670,240.000000,240.000000,240.000000,240.000000
77.978685,0.414290,56.307115,12.181152,13.710984,0.970529,0.000000,0.000000,0.000000,0.000000,0.000000,2.882967,0.000000,0.000000,67.614230,55.499850,65.806965,29.923142,17.573039,0.000000,2.744016,1.276215,0.000000,0.245663,0.000000,0.000000,0.000000,0.000000,2.000000,29.893425,52.093365,113.862988,170.612216,240.000000,228.453972,234.533444,240.000000,238.406509,240.000000,240.000000,240.000000,240.000000
254.193328,18.774628,10.913435,1.581536,0.000000,0.000000,0.000000,2.054535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.635821,36.901488,0.000000,7.412414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,88.440316,240.000000,211.219353,230.329131,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
33.946182,0.000000,0.000000,1.617312,6.207417,0.000000,7.077581,0.203706,10.988968,0.458688,4.950519,2.024765,2.455054,13.174670,0.000000,0.000000,0.000000,0.000000,0.260252,0.000000,0.360186,0.549197,0.000000,0.207728,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,240.000000,239.085164,238.211224,240.000000,238.505513,237.583151,240.000000,238.652572,240.000000,240.000000,240.000000,240.000000
143.596376,15.836430,23.587359,1.552153,16.427408,1.154108,7.788539,0.000000,17.853908,2.554674,7.249377,4.910875,0.677017,6.553595,81.688264,7.013276,0.000000,0.000000,5.805825,0.000000,2.989363,1.060705,0.463652,0.411259,0.000000,0.000000,0.000000,0.000000,2.000000,184.798731,240.000000,240.000000,232.247014,240.000000,228.202950,235.008382,233.536146,237.332371,240.000000,240.000000,240.000000,240.000000
126.187764,12.433933,75.660671,9.244049,9.359425,0.013366,0.000000,0.692387,0.000000,0.000000,0.000000,1.224127,0.000000,0.000000,52.132134,56.862314,36.695425,21.880910,11.179673,0.000000,1.144094,1.342771,0.000000,0.388207,0.000000,0.000000,0.000000,0.000000,2.000000,-0.378303,150.342105,145.414905,190.664394,240.000000,235.293523,234.097163,240.000000,237.481898,240.000000,240.000000,240.000000,240.000000
83.991105,4.900232,13.534418,5.688808,2.230595,0.000000,0.000000,0.302398,0.000000,0.000000,0.000000,0.000000,0.000000,0.833507,44.833721,12.567673,16.676336,8.431473,4.192902,0.000000,0.312897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,181.995354,182.720412,203.833443,216.375799,240.000000,238.834551,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
21.550311,0.000000,0.000000,1.659666,6.573240,0.000000,7.211639,0.158314,11.440243,0.452072,5.078671,1.941805,2.445039,13.366633,0.000000,0.000000,0.000000,0.000000,0.283465,0.000000,0.373448,0.555373,0.000000,0.208142,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,240.000000,238.574225,238.084799,240.000000,238.444461,237.553540,240.000000,238.649892,240.000000,240.000000,240.000000,240.000000
464.923227,21.851842,258.602864,24.746201,89.806753,4.166660,43.378872,0.930897,54.089863,4.856736,28.797606,34.009093,4.697153,41.036738,93.723900,42.558854,98.404043,32.422890,36.634465,0.000000,5.705857,1.775919,0.066642,0.134101,0.000000,0.000000,0.000000,0.000000,71.734134,112.323437,59.161718,106.180174,134.844955,240.000000,215.483408,232.458859,239.070933,239.130155,240.000000,240.000000,240.000000,240.000000
175.791135,0.000000,0.000000,1.132654,2.021325,0.226224,5.543562,0.723118,5.825063,0.534395,3.484091,2.974068,2.569657,10.978049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.208426,0.478519,0.000000,0.203001,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,240.000000,240.000000,239.657887,240.000000,239.204130,237.921991,240.000000,238.683238,240.000000,240.000000,240.000000,240.000000
386.752392,54.822822,620.976211,48.590231,230.594419,9.335284,172.688099,11.775255,179.100174,11.971327,83.052228,40.095711,6.690306,65.773508,8.665030,18.665030,23.468467,12.961021,2.163404,0.000000,1.228236,3.490039,3.791481,1.393933,0.000000,0.000000,0.000000,0.000000,171.257428,-1.733006,71.453738,149.724815,219.785728,240.000000,235.750764,224.638733,187.142295,230.958273,240.000000,240.000000,240.000000,240.000000
36.279382,6.062339,13.094652,2.576173,6.194700,0.000000,5.447409,0.586368,8.759259,0.180823,3.349223,0.843011,1.689449,9.272503,9.699743,10.427223,0.000000,1.460492,0.756198,0.000000,0.315305,0.849498,0.000000,0.344312,0.000000,0.000000,0.000000,0.000000,182.286532,181.801545,240.000000,227.687237,233.499624,240.000000,238.821112,236.210483,240.000000,237.766626,240.000000,240.000000,240.000000,240.000000
304.213518,19.077782,25.875427,4.400309,7.171674,0.234160,4.330535,2.529055,15.704021,1.193390,11.811595,6.641240,2.424259,18.499137,19.299658,0.000000,0.000000,0.000000,0.077298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.167032,240.000000,240.000000,240.000000,237.119095,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
241.022275,6.274517,101.301569,6.087715,29.648338,0.402726,21.080986,1.155576,22.404010,2.588008,11.239060,7.234668,1.885742,20.026057,53.946091,0.000000,0.000000,0.000000,1.789842,0.000000,0.358528,0.000000,0.109710,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,240.000000,240.000000,240.000000,236.747406,240.000000,238.777382,240.000000,238.470517,240.000000,240.000000,240.000000,240.000000,240.000000
143.886426,32.486474,121.389227,6.849100,35.435185,0.419206,29.884782,0.970835,50.081424,2.256727,23.540159,9.019264,3.774212,29.681725,36.557641,36.557641,0.000000,5.205676,0.579226,0.000000,0.952395,1.059809,0.321502,0.072558,0.000000,0.000000,0.000000,0.000000,127.003655,126.054106,240.000000,216.052074,240.000000,240.000000,236.048037,235.124453,235.517878,239.529356,240.000000,240.000000,240.000000,240.000000
702.184190,45.268396,51.839891,2.279587,0.000000,0.242808,0.000000,3.119537,10.026811,0.528528,10.087736,7.536368,2.785425,10.875908,39.696901,50.839891,0.000000,5.639861,0.000000,0.000000,0.000000,0.809844,0.000000,0.022732,0.000000,0.000000,0.000000,0.000000,74.248028,72.158717,240.000000,223.804423,240.000000,240.000000,240.000000,236.321447,240.000000,239.852547,240.000000,240.000000,240.000000,240.000000
264.398547,0.494711,150.528944,15.204085,36.997583,1.383610,13.258607,0.000000,0.528962,0.745944,0.000000,11.887296,0.835799,5.426889,77.000000,58.706288,73.006538,31.992916,21.079770,0.000000,2.901755,0.555573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,58.612622,61.623201,116.018381,168.183157,240.000000,227.504916,237.732826,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
204.347123,2.829193,56.693343,2.022315,0.000000,0.000000,4.259979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.781050,48.354801,3.938669,8.966529,0.000000,0.000000,0.412207,0.729240,0.074816,0.220283,0.000000,0.000000,0.000000,0.000000,2.000000,49.751603,190.870292,207.123519,238.591774,240.000000,238.840376,236.595288,238.956983,238.571140,240.000000,240.000000,240.000000,240.000000
86.574338,9.901222,31.746775,3.332673,11.552071,0.000000,11.042980,1.035604,18.623263,0.674138,9.073487,3.504956,2.661793,16.768395,6.757977,10.844195,0.000000,1.613247,0.000000,0.000000,0.177063,0.549259,0.000000,0.142933,0.000000,0.000000,0.000000,0.000000,202.595384,202.123898,240.000000,230.199950,238.229762,240.000000,239.263851,237.545510,240.000000,239.072865,240.000000,240.000000,240.000000,240.000000
78.305426,1.093245,0.000000,1.138661,0.000000,0.000000,0.000000,0.000000,0.000000,0.447099,0.000000,0.000000,0.215486,6.270200,50.427686,0.000000,0.000000,0.000000,1.642728,0.000000,0.342382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,240.000000,240.000000,240.000000,233.053824,240.000000,238.808442,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
61.198714,0.000000,0.000000,1.524195,5.403147,0.032229,6.782851,0.303500,9.996832,0.473234,4.668776,2.207153,2.477073,12.752635,0.000000,0.000000,0.000000,0.000000,0.209218,0.000000,0.331028,0.535618,0.000000,0.206820,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,240.000000,240.000000,238.489170,240.000000,238.639738,237.648252,240.000000,238.658464,240.000000,240.000000,240.000000,240.000000
65.199307,20.238231,29.351539,13.082064,8.281541,1.268883,1.400602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.945384,66.183615,40.644386,27.782144,0.000000,0.000000,0.324245,1.556863,0.240791,0.204044,0.000000,0.000000,0.000000,0.000000,129.366620,3.210923,3.000000,118.269006,221.921945,240.000000,238.771688,233.306697,236.643085,238.676475,240.000000,240.000000,240.000000,240.000000
191.245531,12.686515,65.969876,5.927747,26.839094,0.854001,23.392621,2.262524,33.494279,1.973556,17.849192,8.825236,3.839018,25.807535,0.000000,0.000000,0.000000,0.000000,0.088261,0.000000,0.203035,0.450874,0.115382,0.126907,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,240.000000,239.956967,240.000000,240.000000,239.147175,238.023890,238.391446,239.176818,240.000000,240.000000,240.000000,240.000000
141.921072,0.677190,21.787689,3.948506,0.382389,0.954721,0.000000,1.324774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.157855,20.654306,0.000000,1.642021,5.492664,0.000000,0.791149,2.720332,0.311942,1.561644,0.000000,0.000000,0.000000,0.000000,2.000000,-1.322810,240.000000,212.046137,207.133062,240.000000,237.853318,227.876270,235.651161,229.870415,240.000000,240.000000,240.000000,240.000000
214.108045,0.000000,24.216090,1.266465,6.851848,0.207966,5.425780,0.000000,3.824844,1.402739,1.791467,3.176277,1.369949,8.523421,44.675865,0.000000,0.000000,0.000000,1.921915,0.000000,0.845108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.224511,240.000000,240.000000,240.000000,237.574929,240.000000,236.789774,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
124.766858,35.918333,188.953914,22.446756,65.395004,2.272740,29.596298,0.869967,47.100356,2.106854,23.034167,18.075092,2.144148,24.843021,66.824805,61.812945,71.836665,33.504837,19.129661,0.000000,3.168689,1.395800,0.254270,0.000000,0.000000,0.000000,0.000000,0.000000,41.196205,38.690275,42.031515,94.825111,170.941764,240.000000,226.264025,233.992292,236.455180,240.000000,240.000000,240.000000,240.000000,240.000000
150.232276,53.986666,31.581053,13.191907,17.280788,0.731424,0.000000,1.062669,30.543887,0.711241,20.377439,9.555607,0.827957,17.512232,57.500350,36.419648,35.310177,17.875048,7.146750,0.000000,1.548166,0.119945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,126.484215,115.096838,155.830040,205.984801,240.000000,233.356853,239.459567,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
223.099792,12.557173,19.039085,7.332977,5.856063,0.773271,0.000000,0.746133,0.344640,0.000000,1.839990,5.445413,1.248971,4.423454,23.340125,24.451560,30.008732,12.765410,7.208292,0.000000,1.092778,0.832801,0.000000,0.172931,0.000000,0.000000,0.000000,0.000000,151.826194,150.344282,152.196673,184.174788,209.304103,240.000000,235.370980,236.458681,240.000000,238.878285,240.000000,240.000000,240.000000,240.000000
204.810758,2.675192,26.751921,0.992870,0.000000,0.362187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.261727,33.885767,0.000000,3.197928,3.563305,0.000000,0.973172,2.173875,0.095561,1.044645,0.000000,0.000000,0.000000,0.000000,27.768092,25.984631,240.000000,218.068358,221.917644,240.000000,236.788076,230.242722,238.667766,233.223925,240.000000,240.000000,240.000000,240.000000
185.469817,7.510061,9.913872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.456817,0.000000,0.000000,0.000000,0.000000,63.000000,21.695732,0.000000,0.819960,2.916154,0.000000,1.310686,0.509494,0.000000,0.235952,0.000000,0.000000,0.000000,0.000000,2.000000,139.031402,240.000000,235.945583,232.288819,240.000000,235.064119,237.525424,240.000000,238.469503,240.000000,240.000000,240.000000,240.000000
260.303098,19.974084,60.588054,16.663803,39.015663,2.707740,17.199799,2.973662,29.693979,1.863318,19.803617,14.851488,2.614673,19.226043,0.000000,0.000000,44.608787,14.317673,7.923409,0.000000,1.152185,0.375424,0.020876,0.000000,0.000000,0.000000,0.000000,0.000000,240.000000,240.000000,82.204739,171.365860,202.873640,240.000000,234.911314,238.684754,239.708968,240.000000,240.000000,240.000000,240.000000,240.000000
166.653425,34.663356,18.966742,1.763544,0.000000,0.000000,0.000000,0.034476,15.435805,0.000000,7.870002,1.689954,1.617945,9.893010,41.203612,43.819714,0.000000,5.949957,0.651190,0.000000,0.832556,1.380078,0.000000,0.257290,0.000000,0.000000,0.000000,0.000000,84.341910,83.033859,240.000000,211.003329,236.406240,240.000000,236.703002,233.717231,240.000000,238.331092,240.000000,240.000000,240.000000,240.000000
154.921522,7.314354,100.497764,17.732089,28.582820,1.992310,1.351681,0.000000,0.000000,0.000000,0.000000,6.403099,0.000000,0.000000,66.581281,65.223279,79.268187,36.217193,19.884866,0.000000,2.958812,1.836794,0.000000,0.413654,0.000000,0.000000,0.000000,0.000000,2.000000,-21.417459,3.000000,84.424480,158.348658,240.000000,227.559784,232.152696,240.000000,237.316840,240.000000,240.000000,240.000000,240.000000
377.764522,38.520245,121.670429,6.315218,27.683550,0.777591,21.987853,1.099022,38.065022,2.582116,19.318992,9.718216,2.636316,21.479554,67.137073,39.281613,0.000000,3.895645,1.888919,0.000000,1.204830,0.698477,0.130679,0.030795,0.000000,0.000000,0.000000,0.000000,2.000000,99.289746,240.000000,224.183114,239.208655,240.000000,235.329952,236.645277,238.178182,239.800250,240.000000,240.000000,240.000000,240.000000
194.191005,0.000000,0.797689,1.417963,0.000000,0.000000,1.649609,1.241098,0.510075,0.251387,1.453889,2.041825,2.076907,9.717705,4.653146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014646,0.000000,0.000000,0.000000,0.000000,191.850052,240.000000,240.000000,240.000000,238.119340,240.000000,240.000000,240.000000,240.000000,239.904999,240.000000,240.000000,240.000000,240.000000
44.081016,1.688575,29.456255,4.655123,12.220683,0.128392,7.158031,0.000000,10.052540,0.321795,3.969987,4.140650,2.203730,12.652984,16.885751,16.885751,18.761946,8.239364,5.469772,0.000000,1.052944,0.642751,0.000000,0.095584,0.000000,0.000000,0.000000,0.000000,195.346569,194.596091,195.534189,204.895567,220.859659,240.000000,235.431199,237.215061,240.000000,239.379998,240.000000,240.000000,240.000000,240.000000
636.868366,2.705328,0.282131,0.000000,0.000000,1.205168,0.000000,0.000000,0.000000,2.006558,0.000000,5.962004,1.255182,0.000000,66.137956,0.000000,0.000000,0.000000,2.857484,0.000000,1.519628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.573591,240.000000,240.000000,240.000000,240.000000,240.000000,234.336420,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
330.931492,11.236730,52.002542,6.854649,14.444995,1.106745,9.302424,1.300535,10.643886,0.994968,7.020145,8.461581,2.479844,11.681381,20.905545,19.337629,22.473461,8.599761,5.658179,0.000000,0.959747,0.694030,0.000000,0.125605,0.000000,0.000000,0.000000,0.000000,177.806005,177.022047,178.067324,205.214824,219.769425,240.000000,235.967609,237.041952,240.000000,239.185263,240.000000,240.000000,240.000000,240.000000
