totClicks_1,totClicks_2,totClicks_3,totClicks_4,totClicks_5,totClicks_6,totClicks_7,totClicks_8,totClicks_9,totClicks_10,totClicks_11,totClicks_12,totClicks_13,totClicks_14,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,delay_1,delay_2,delay_3,delay_4,delay_5,delay_6,delay_7,delay_8,delay_9,delay_10,delay_11,delay_12,delay_13,delay_14
470.097257,54.622325,310.755351,43.795657,267.591899,16.922446,201.012870,33.653789,558.417803,43.504166,180.978691,201.067277,52.562752,367.758834,82.245655,70.606450,91.590073,83.259315,90.222768,88.459863,91.708397,92.793442,89.483447,86.371810,82.526419,85.109213,86.047568,81.718679,2.000000,-2.491812,3.000000,-1.606365,2.000000,-1.490207,3.000000,-1.838548,3.000000,0.204921,3.000000,-13.966222,3.000000,-8.782855
508.199745,32.707101,288.880393,31.565186,203.315714,30.435670,253.714659,24.524313,549.511388,31.971579,154.406702,187.907486,56.176516,253.884478,97.997524,75.672443,94.997524,86.770513,91.337094,92.140895,96.317820,93.119979,93.161461,89.971640,80.219765,82.252287,83.787589,81.495632,-6.645212,-9.312703,-15.287947,-18.063354,2.000000,-3.169361,3.000000,-3.591360,3.000000,0.313681,3.000000,-1.785876,3.000000,-9.375944
611.376678,29.712476,421.238787,34.472074,250.555882,33.180627,303.021215,35.464755,568.494008,37.608146,155.540391,172.034023,42.343568,220.344236,97.506335,90.575049,100.000000,91.293277,95.239447,95.159747,96.428388,92.007934,96.367440,85.925957,93.510034,83.028552,92.162491,84.171693,2.000000,-3.575049,3.000000,-2.619895,2.000000,-3.053774,3.000000,-2.707596,3.000000,-0.022423,3.000000,10.086152,3.000000,-10.035193
803.736075,28.168065,681.775704,44.835560,400.354570,48.721068,489.071255,50.451066,952.690709,49.842019,264.963924,276.347707,64.105396,342.109692,97.585594,87.096037,97.000000,93.002554,94.125914,94.070355,98.216623,93.536572,96.026821,89.501285,85.167191,79.230296,89.570193,79.461737,-3.075152,-5.879954,-7.735898,-10.320287,2.000000,-1.998890,3.000000,-4.074377,3.000000,0.387130,3.000000,11.004198,3.000000,-10.917466
340.446172,4.840012,181.787680,7.119771,163.242538,11.647073,205.594217,23.023899,397.829612,14.688623,92.679807,123.590433,10.316315,68.049752,70.000000,92.255383,89.904606,85.821216,89.941182,87.552145,85.315922,90.195090,82.568068,85.929335,78.724373,82.407938,78.418253,85.088769,2.000000,-9.276914,3.000000,-6.627005,2.000000,-7.987520,3.000000,-4.847830,3.000000,-4.059142,3.000000,-4.783645,3.000000,-9.889752
356.216139,12.773645,278.346237,23.260103,179.719179,20.784166,164.348039,25.141612,451.018716,32.846360,106.621549,97.096768,32.337494,184.474783,91.206082,86.701014,97.000000,88.348578,93.835991,93.283048,93.847218,91.686724,93.136961,86.683406,89.261156,85.245683,89.469152,84.268835,2.000000,-5.103041,3.000000,-3.721466,2.000000,-4.270010,3.000000,-3.259601,3.000000,-0.767547,3.000000,2.723986,3.000000,-9.593191
543.538965,31.133295,346.902778,35.859017,242.862608,28.719434,318.422094,38.176417,505.594722,31.917942,139.327158,184.627156,31.850481,196.351193,82.385170,87.725909,98.022216,88.783976,89.889418,91.648290,91.441124,89.147058,91.417146,85.333611,88.047491,80.871366,85.911178,84.164728,2.000000,-5.000000,3.000000,-3.805611,2.000000,-4.228690,3.000000,-2.413368,3.000000,-2.470494,3.000000,4.822308,3.000000,-9.967359
313.640193,0.000000,180.008958,14.453309,132.335660,16.356371,161.822504,20.741794,334.014441,20.725797,68.230791,83.931458,15.460786,75.823243,82.368766,91.924455,95.613317,87.544446,92.084445,91.390827,89.886613,89.951066,88.795897,85.862959,86.089251,83.531094,84.076603,85.825956,2.000000,-7.084503,3.000000,-5.126357,2.000000,-6.131288,3.000000,-3.648359,3.000000,-2.814662,3.000000,4.541769,3.000000,-9.803879
675.189855,18.046836,129.240931,0.000000,31.799113,24.469808,204.487758,11.355468,375.283561,0.000000,83.664392,116.328013,15.121697,67.594310,95.451476,95.043459,97.000000,92.729624,95.359032,97.874286,93.741027,92.045811,93.657273,93.720255,93.379274,95.717462,91.235420,87.671957,2.000000,-21.996624,3.000000,-19.791901,2.000000,-19.868912,3.000000,-10.990072,3.000000,-3.885546,3.000000,-29.880169,3.000000,-8.230760
1949.726880,106.800883,727.590199,82.465961,472.828248,67.922613,857.999648,66.065323,917.355216,34.492161,385.934337,620.662117,74.891209,431.839442,94.103601,89.231080,99.115540,93.426885,94.536843,93.201333,96.253739,92.301702,94.511160,87.662371,93.514941,79.847963,86.288034,84.613987,2.000000,-5.705180,3.000000,-5.235335,2.000000,-4.674040,3.000000,-3.255557,3.000000,-1.335597,3.000000,0.286591,3.000000,-9.821680
310.586763,65.160628,244.825371,40.580879,208.581550,20.382655,199.075358,34.573292,350.975689,37.728372,99.752735,130.807922,40.437729,226.391025,88.543657,79.630972,100.000000,86.270214,88.869930,91.823768,93.120971,89.680201,94.265713,81.846834,91.291374,80.391496,89.191216,84.223782,2.000000,-0.257276,3.000000,-0.267546,2.000000,-0.230243,3.000000,0.524968,3.000000,0.002521,3.000000,3.610376,3.000000,-9.317229
323.171115,27.606845,158.897331,25.679924,142.819575,13.197448,117.380773,19.337940,296.936741,28.369414,81.224328,101.386329,30.252383,152.235203,88.863272,84.478631,95.435893,85.369344,93.163657,91.066660,91.886265,91.820444,90.494045,84.155845,87.546425,83.931544,86.118000,85.525097,2.000000,-2.914524,3.000000,-1.746042,2.000000,-2.373477,3.000000,-1.639891,3.000000,-0.319980,3.000000,2.754920,3.000000,-9.254319
422.626702,88.590732,256.181465,37.685777,218.058438,21.833133,242.747096,35.330092,347.901926,33.775302,112.589808,164.368870,44.192816,213.646851,92.613253,82.340408,100.000000,87.034646,90.099937,92.242260,93.715629,90.939928,94.740204,80.420947,93.081973,79.669098,90.056525,84.881123,2.000000,0.000000,3.000000,-0.266725,2.000000,-0.266522,3.000000,0.608701,3.000000,0.969172,3.000000,2.490359,3.000000,-9.266640
341.769250,11.244753,246.062930,33.874842,183.206225,19.934755,189.436755,26.153604,336.112075,33.108757,82.334856,106.171692,25.723455,109.902994,87.741261,91.356644,98.027973,87.332864,93.159734,91.452961,91.883767,90.255079,91.057538,82.566552,88.693632,79.500429,85.415631,85.648826,2.000000,-0.342658,3.000000,0.930890,2.000000,-0.117932,3.000000,-0.421461,3.000000,-0.948865,3.000000,19.929557,3.000000,-10.254105
657.233814,62.430702,338.649474,20.718881,218.770189,26.797350,289.081902,29.359980,485.097789,26.165893,148.854516,188.333362,42.541703,175.985345,100.000000,92.445743,97.325544,90.425497,96.495302,94.358791,95.464888,94.268689,94.529163,84.039805,93.297417,83.553938,91.496389,85.430445,2.000000,-4.554257,3.000000,-3.724872,2.000000,-4.294879,3.000000,-3.144497,3.000000,1.187127,3.000000,1.044095,3.000000,-9.562434
674.878457,79.579755,335.319021,30.909780,248.113145,26.593245,326.290951,35.443145,484.046087,28.491563,161.785180,226.338361,45.192877,217.598465,93.000000,87.376810,96.852172,88.647467,93.011716,92.277440,93.567206,92.868500,92.897327,82.992042,91.080480,81.591682,88.979233,84.846758,2.000000,-3.475362,3.000000,-2.957953,2.000000,-3.252243,3.000000,-1.980321,3.000000,0.585749,3.000000,-2.175743,3.000000,-9.420469
410.756825,10.427475,214.455643,29.207893,178.590039,17.736261,210.345592,25.503054,355.982516,26.402812,95.572397,137.783788,21.718680,116.518093,79.737201,89.474401,94.756825,86.078854,91.447427,89.503472,89.132315,89.925434,87.417060,84.291419,84.354593,80.924250,81.780694,85.503377,2.000000,-3.796075,3.000000,-2.037915,2.000000,-3.046126,3.000000,-1.958466,3.000000,-2.408693,3.000000,9.018649,3.000000,-9.947487
392.371933,5.890478,307.571752,24.580925,176.318410,24.487363,178.891517,23.705438,417.439903,33.820383,94.243593,85.181590,31.317794,126.027516,99.233348,94.123827,99.671435,90.363410,97.026529,95.156728,95.923051,92.290231,95.432697,84.858933,93.296946,83.212207,91.367032,85.462576,2.000000,-2.438087,3.000000,-1.162486,2.000000,-2.098547,3.000000,-2.253338,3.000000,0.255052,3.000000,17.597268,3.000000,-10.158654
960.878882,15.143454,483.645000,66.327966,300.481969,41.169968,369.089628,38.565897,657.062838,48.994027,223.368117,283.461964,57.140775,362.585980,97.000000,81.439441,99.206283,89.162501,96.190999,94.019201,97.627673,91.976211,96.118653,89.076351,91.527798,84.974934,89.739079,83.584085,2.000000,-1.735428,3.000000,-0.725814,2.000000,-0.632237,3.000000,-1.974422,3.000000,-0.286426,3.000000,11.548540,3.000000,-9.679736
81.954506,2.627633,114.024430,11.216647,116.189635,6.595843,74.728003,16.210630,239.066186,22.556232,33.819123,30.273312,12.065744,31.771066,80.720304,92.069924,93.860152,85.392868,92.054484,89.457700,88.423556,90.618512,86.750766,82.623556,83.969639,81.024769,82.534706,85.914245,2.000000,-3.302443,3.000000,-1.410657,2.000000,-2.853622,3.000000,-1.851263,3.000000,-1.691231,3.000000,10.144227,3.000000,-9.993024
497.333099,33.725686,292.736018,33.163830,203.694112,25.440714,250.967196,30.840332,415.284011,31.448952,115.612313,152.404709,33.740040,169.561928,90.595476,88.739580,98.869790,88.629898,92.693401,92.867391,93.349123,90.651628,93.186470,84.197015,90.882904,81.710959,88.076020,85.177495,2.000000,-3.130210,3.000000,-2.188869,2.000000,-2.696598,3.000000,-1.684771,3.000000,-0.861073,3.000000,8.807515,3.000000,-9.796428
350.187227,11.050399,292.827817,2.311946,173.703104,19.802396,183.797557,25.027652,540.612699,23.166304,116.053957,89.828254,25.877263,164.149089,86.776967,89.460433,94.302166,89.781166,93.149609,93.392266,92.299959,92.152460,91.325562,89.304999,86.877985,87.957701,89.366569,83.651981,2.000000,-11.302166,3.000000,-9.281934,2.000000,-9.912478,3.000000,-6.600672,3.000000,-2.043615,3.000000,-11.871655,3.000000,-9.461544
888.466181,123.760290,546.415173,35.868872,388.863072,34.916748,491.851825,53.403395,776.070790,36.117214,262.921499,334.751336,63.773923,353.219098,90.798709,84.153349,94.507990,90.040899,91.513358,91.374766,93.947115,94.547885,93.067826,83.176086,89.449231,80.303111,90.864387,81.903959,2.000000,-4.015981,3.000000,-3.828837,2.000000,-3.781377,3.000000,-2.828020,3.000000,1.523254,3.000000,-14.649318,3.000000,-9.510492
709.297376,51.668780,181.276212,0.000000,92.299292,25.737062,249.969342,17.911590,353.286096,3.368986,99.995500,155.709593,26.544033,87.525076,100.000000,95.184044,98.407978,91.961702,95.930899,96.911913,94.775025,92.938646,94.775966,88.346206,95.494613,89.990907,91.745326,87.733649,2.000000,-14.328197,3.000000,-13.026815,2.000000,-13.237151,3.000000,-7.156714,3.000000,-1.414643,3.000000,-16.266170,3.000000,-8.652875
691.396128,79.053175,430.399219,27.612959,288.681712,30.284024,360.783388,40.095243,612.327008,32.232092,188.880066,230.249301,49.405596,249.704643,94.816570,88.633141,96.724856,90.383159,93.757171,93.245212,94.759266,93.676842,94.178947,84.039628,91.527461,82.103673,91.362314,83.644791,2.000000,-4.362428,3.000000,-3.746361,2.000000,-4.053905,3.000000,-2.986117,3.000000,0.920420,3.000000,-3.992183,3.000000,-9.647473
309.251010,2.177855,209.193379,5.923381,150.723885,18.360270,222.509800,27.542223,420.690046,15.105833,80.410222,97.680383,9.102907,81.949362,72.385270,91.548097,94.622244,88.348456,88.084895,90.618103,87.309525,88.071341,86.890864,87.806347,83.280202,83.960823,82.441709,84.806304,2.000000,-12.066634,3.000000,-9.773965,2.000000,-10.599595,3.000000,-5.701664,3.000000,-5.119995,3.000000,-7.330464,3.000000,-9.777043
864.374752,41.630529,503.029816,63.855227,387.789334,29.730756,392.206028,47.363560,822.305834,50.856116,282.760545,342.256902,61.045043,476.284135,73.766460,69.536194,88.870619,83.810351,89.635930,86.424037,90.438366,92.361136,86.640677,89.521914,77.549046,84.185514,81.981546,79.972607,2.000000,-3.615133,3.000000,-2.059907,2.000000,-1.907548,3.000000,-2.958105,3.000000,-1.480250,3.000000,-14.198062,3.000000,-9.257666
822.955515,89.860639,492.023870,22.926709,323.316377,31.794228,402.825401,41.909746,733.403685,31.464964,233.141147,273.505097,56.480727,300.222942,95.768415,87.768415,94.000000,90.833848,95.006620,93.084851,95.127782,95.660562,93.568248,85.656845,90.102734,84.142240,92.098203,82.754052,2.000000,-6.460518,3.000000,-5.633994,2.000000,-5.872482,3.000000,-4.631384,3.000000,1.441219,3.000000,-13.867529,3.000000,-9.437700
2315.065043,140.828518,905.786555,90.378757,576.879688,79.209323,1029.654500,77.421558,1117.346014,38.074876,473.834228,741.939893,91.657781,508.054132,100.000000,91.857410,98.628145,95.802911,96.874503,93.879899,98.357041,94.723536,95.981114,87.235458,95.384247,78.524536,88.403286,83.859036,2.000000,-4.971108,3.000000,-4.789755,2.000000,-4.140533,3.000000,-3.587685,3.000000,0.197767,3.000000,-1.060873,3.000000,-10.052009
318.167869,39.500889,206.224385,27.449771,174.705742,17.453130,181.613728,28.455035,354.804241,28.903856,91.311783,117.504404,29.683195,174.314071,83.679330,83.268551,97.000000,86.297579,89.590524,91.077323,91.041950,89.837319,91.007651,84.228212,87.739556,82.561900,86.303004,84.670214,2.000000,-4.350706,3.000000,-3.424050,2.000000,-3.752269,3.000000,-1.798103,3.000000,-1.511213,3.000000,-1.138780,3.000000,-9.341884
103.523326,18.201400,90.839037,36.132361,138.697981,8.098298,85.976492,22.940821,200.634559,31.783721,44.178000,71.122257,20.565013,133.648474,75.255055,80.201400,95.691291,82.464232,87.523303,87.874434,87.916359,88.081914,87.261661,82.204889,83.381497,79.953195,81.010956,85.144043,2.000000,-0.563764,3.000000,0.540662,2.000000,-0.105755,3.000000,0.574871,3.000000,-2.228142,3.000000,8.125497,3.000000,-9.491609
354.365085,22.259399,246.706781,19.642397,188.700295,17.480823,208.763232,27.181671,410.971911,25.775548,100.702791,120.773460,23.893672,124.009425,82.004227,90.175751,94.652725,87.270812,91.589101,90.442241,89.925909,90.813566,88.632199,84.414379,85.388705,81.706861,84.433908,84.810834,2.000000,-5.092103,3.000000,-3.443667,2.000000,-4.400537,3.000000,-2.847844,3.000000,-1.818126,3.000000,3.320014,3.000000,-9.898623
333.081162,57.406421,185.643247,34.330052,173.204172,14.628590,133.223390,24.583524,309.704522,34.373621,96.748716,122.785032,41.149304,214.813295,92.105996,79.595397,96.936402,84.964033,92.139633,91.359811,93.338375,92.083233,92.775104,82.611180,89.782778,83.035161,88.527868,84.877070,2.000000,-0.510600,3.000000,-0.146129,2.000000,-0.339364,3.000000,-0.189516,3.000000,0.996114,3.000000,0.653925,3.000000,-8.993032
886.582665,118.272762,538.843848,30.254141,373.449840,33.802307,468.132870,49.498186,771.880823,34.415979,258.777010,320.404631,63.233770,335.398744,94.167732,86.167732,94.000000,90.496277,93.431878,92.033523,94.675920,95.640815,93.367227,83.567628,89.997661,81.439363,91.757262,82.216706,2.000000,-4.459665,3.000000,-4.104272,2.000000,-4.210026,3.000000,-3.407247,3.000000,2.021727,3.000000,-14.422965,3.000000,-9.502387
405.784939,71.854621,196.293165,33.436896,183.879856,16.519783,175.448997,27.500308,328.497635,31.572391,108.964052,150.888180,42.593447,224.578626,91.160760,79.335696,97.000000,85.322941,91.204448,91.343904,93.024717,91.914530,92.738551,82.604998,90.078879,82.969702,88.506947,84.884621,2.000000,-1.708038,3.000000,-1.480503,2.000000,-1.509695,3.000000,-0.553012,3.000000,0.756602,3.000000,-4.044158,3.000000,-8.856460
614.453198,117.593784,586.035882,15.490025,391.209970,28.282745,415.928538,48.513813,788.421732,37.854822,232.997750,238.657270,59.620560,254.097313,98.755210,94.933037,93.422617,92.016086,96.013459,92.363331,95.214054,97.671668,93.709823,79.745329,90.700543,77.756671,94.191682,81.773737,2.000000,-0.711308,3.000000,-0.282163,2.000000,-1.270119,3.000000,-2.481680,3.000000,4.094601,3.000000,-2.320922,3.000000,-10.423430
382.484127,11.034392,171.525794,18.120085,170.967038,9.831046,186.325268,19.619569,328.582832,20.007220,92.569667,137.510490,16.586969,58.814030,76.388227,93.457011,89.879630,84.602734,93.031668,86.977079,86.526381,91.904616,82.787105,82.811846,79.886799,79.944619,78.115887,85.993423,2.000000,-3.491402,3.000000,-1.154977,2.000000,-2.830059,3.000000,-2.316816,3.000000,-1.919630,3.000000,8.117725,3.000000,-10.107599
556.776108,3.163179,248.730113,42.181642,169.031949,24.104287,182.232456,21.808321,370.104878,35.343037,112.664855,146.931616,35.843944,192.526896,94.581590,85.859833,98.186192,87.125777,95.805060,93.062344,94.727156,91.521142,93.273745,86.305467,90.378480,84.657444,87.408796,85.770814,2.000000,-2.000000,3.000000,-0.726397,2.000000,-1.240941,3.000000,-1.552287,3.000000,-0.517246,3.000000,13.482757,3.000000,-9.551551
279.286261,18.058955,393.353284,42.279913,294.619532,18.200522,172.703772,37.636799,684.208640,52.461027,180.742313,142.619311,48.494927,392.483810,77.706568,70.176866,91.765075,84.311118,89.102834,88.847993,91.744866,91.552970,89.946328,88.785660,80.500356,85.622499,87.088407,79.658149,2.000000,-3.411791,3.000000,-2.012654,2.000000,-2.021489,3.000000,-2.804998,3.000000,-0.933973,3.000000,-11.186486,3.000000,-9.305586
755.574984,64.633891,448.913455,20.814564,284.799077,30.771495,356.458971,37.724505,695.848865,30.028405,209.535248,237.396790,49.685307,280.527406,93.988218,87.405527,94.531491,90.725342,94.715755,93.541526,94.857773,94.538595,93.474101,87.524357,89.643459,85.899455,91.535636,83.012523,2.000000,-8.177164,3.000000,-7.013154,2.000000,-7.236017,3.000000,-5.359624,3.000000,0.286954,3.000000,-13.498948,3.000000,-9.375674
133.634835,21.108707,109.456466,28.794667,134.650158,10.794760,121.799962,23.647287,197.649555,26.900216,36.826738,67.632256,16.469181,78.593646,77.810554,86.486016,97.000000,84.493577,88.401397,89.096157,88.284254,88.119493,88.081509,81.425309,85.562745,78.907158,81.992291,85.885885,2.000000,-1.405277,3.000000,-0.265759,2.000000,-1.137585,3.000000,0.132227,3.000000,-2.287092,3.000000,11.644466,3.000000,-9.803070
330.708270,11.409585,102.070217,21.756821,81.599734,16.096959,101.278014,14.498668,192.843731,21.927792,41.398794,68.754617,21.464946,79.952875,93.000000,89.136528,99.136528,87.117604,93.972157,93.515247,93.012033,90.413415,92.735217,84.788515,91.635602,84.814652,87.310347,87.291275,2.000000,-4.575648,3.000000,-3.392831,2.000000,-4.008673,3.000000,-2.019279,3.000000,-1.224714,3.000000,8.619877,3.000000,-9.287904
572.158138,91.326063,261.652127,32.015774,208.013594,24.098793,282.081581,31.829272,324.467566,27.134969,115.722527,188.227032,42.548715,151.123650,98.539804,90.090513,100.000000,88.605794,93.533246,93.204423,94.487301,92.489017,94.805992,79.446099,95.112204,79.084499,90.195836,86.432382,2.000000,0.000000,3.000000,-0.092861,2.000000,-0.495510,3.000000,0.248690,3.000000,1.673910,3.000000,8.139057,3.000000,-9.516741
729.186586,32.522830,494.490793,39.946051,315.138958,36.532374,400.647593,45.576686,719.005576,38.507487,206.547791,242.180543,43.565093,293.897703,84.614152,86.045661,97.000000,90.440672,91.190367,92.512111,93.311869,90.568875,92.790790,88.116659,87.815954,82.832351,88.276586,82.381709,2.000000,-6.573631,3.000000,-5.226051,2.000000,-5.418684,3.000000,-4.002495,3.000000,-2.112651,3.000000,-1.186080,3.000000,-10.000575
179.744789,0.000000,134.890298,0.564170,86.570009,26.857917,175.639046,12.048142,437.363471,13.404197,69.798106,78.242075,37.558621,88.778495,95.392610,79.293301,94.696305,87.518973,87.986898,92.627188,94.647213,91.230841,91.269285,92.970973,73.914519,81.498038,78.942341,81.369786,-12.020787,-18.167438,-26.659357,-32.241848,2.000000,-8.420590,3.000000,-6.375210,3.000000,-2.039510,3.000000,-4.152135,3.000000,-9.604560
179.582468,19.132068,225.976324,30.652472,193.910812,13.705761,152.890691,27.330963,337.005105,34.755975,75.631458,83.394212,24.705776,119.292374,81.867932,88.304246,95.825475,85.625608,90.998371,89.434869,89.920122,90.170851,88.889624,81.463625,85.401232,78.421390,83.957277,84.657096,2.000000,0.391508,3.000000,1.658405,2.000000,0.540008,3.000000,0.015162,3.000000,-0.896314,3.000000,15.532349,3.000000,-10.221348
440.344733,40.783007,398.689272,11.336249,241.084754,28.081087,288.169650,38.446330,649.088174,28.628322,152.766174,139.648360,35.164577,235.098567,86.455325,86.791484,97.000000,91.306493,90.357176,94.203123,93.337132,91.009083,93.988721,88.721641,89.355679,86.142030,91.847299,82.408732,2.000000,-11.038293,3.000000,-9.724400,2.000000,-9.829885,3.000000,-6.052259,3.000000,-2.043663,3.000000,-15.026093,3.000000,-9.503952
413.415642,83.589464,170.796009,6.234398,151.864245,11.072678,154.305041,18.157417,302.487544,18.664243,97.428372,127.911951,37.978130,114.767122,99.172546,90.517638,94.000000,87.121046,96.365548,92.193162,93.339419,95.888859,91.589594,80.928704,91.023890,83.531110,89.837510,86.346814,2.000000,-3.172546,3.000000,-2.511345,2.000000,-3.332764,3.000000,-2.231290,3.000000,2.597960,3.000000,-5.409759,3.000000,-9.036912
782.946167,101.556399,476.317269,34.994895,338.415010,31.669019,422.104269,46.031505,659.068546,35.008236,219.855022,283.234942,56.128455,285.940177,93.000000,87.235439,95.676579,89.721699,92.960285,91.819796,94.113777,94.132225,93.180123,82.393962,90.410658,79.861823,90.269421,83.150028,2.000000,-2.441140,3.000000,-2.095870,2.000000,-2.369740,3.000000,-2.007582,3.000000,1.521325,3.000000,-4.456592,3.000000,-9.716547
