totClicks_1,totClicks_2,totClicks_3,totClicks_4,totClicks_5,totClicks_6,totClicks_7,totClicks_8,totClicks_9,totClicks_10,totClicks_11,totClicks_12,totClicks_13,totClicks_14,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11,score_12,score_13,score_14,delay_1,delay_2,delay_3,delay_4,delay_5,delay_6,delay_7,delay_8,delay_9,delay_10,delay_11,delay_12,delay_13,delay_14
1713.535400,103.431434,1045.943008,86.527880,740.442767,54.044280,916.833247,101.014011,1277.200288,48.496541,346.553819,558.221013,226.582396,743.274482,74.157168,84.583593,91.147150,88.327134,86.614029,89.534805,81.010662,84.176582,81.588326,71.514083,77.315665,66.938518,63.792436,59.307769,2.000000,-7.142142,3.000000,-10.902895,2.543206,-2.382835,3.165335,-1.243474,3.000000,-1.268792,2.904206,19.698587,3.123449,-9.731677
222.425973,33.111167,156.592723,18.745324,68.337339,14.234547,58.979124,16.307720,171.074660,22.831956,50.589445,49.975331,12.359860,21.904690,56.067879,58.629611,89.179047,68.811403,65.281588,71.159459,71.045940,60.909144,73.456207,60.497434,66.478777,46.907143,59.572077,53.719347,2.000000,-4.370389,3.000000,0.336491,4.030741,1.449479,3.075624,5.392736,3.000000,1.752671,3.022383,34.359810,3.084802,-9.720736
243.764957,24.736781,90.829024,16.359921,54.697211,13.792172,56.520239,16.469465,214.725014,24.775940,55.073374,34.511517,1.226718,37.876033,82.658047,81.341953,94.829024,81.569090,84.319414,86.989463,84.994934,78.475543,86.193085,74.864992,81.223527,59.827883,75.334603,62.890219,2.000000,-1.565805,3.000000,2.184660,2.812055,0.028346,2.968454,-0.582180,3.000000,0.784672,3.037289,22.194061,3.018169,-9.839209
1095.236574,62.399349,262.453609,38.229821,242.123521,23.269240,275.558458,42.139827,570.715384,32.726560,147.445485,180.376005,86.764648,248.319142,61.408573,76.339121,87.017363,80.047575,71.691483,80.121191,73.412211,69.397087,76.208848,66.407660,70.254820,47.755531,59.263621,54.331029,2.000000,-5.947911,3.000000,-4.147850,5.568010,4.971525,3.039777,6.136716,3.000000,-0.483409,3.039432,43.191530,3.053777,-9.408605
295.176105,0.000000,263.153697,23.235081,139.795100,14.495977,167.305289,22.144912,291.987196,21.537991,78.475123,98.713366,21.145467,131.940611,80.950906,80.609391,95.292422,82.039108,84.130034,86.295029,85.205973,80.211852,84.624510,74.132721,79.811351,62.185315,73.282800,63.160706,2.000000,-5.633938,3.000000,-1.227618,2.372640,-2.065737,2.957110,-1.010754,3.000000,0.711635,2.965515,17.526812,2.987903,-9.847231
352.520264,88.532321,195.060288,27.104567,135.977103,26.986100,151.824442,32.818241,355.774423,34.615762,95.728443,94.614247,30.643466,76.951295,80.607235,75.821704,97.000000,79.918957,84.432934,85.734451,83.825534,75.786486,86.962483,72.042561,82.136405,60.121680,76.213941,61.722198,2.000000,-2.214469,3.000000,0.304005,2.513156,0.425426,3.103308,-1.453688,3.000000,1.289015,3.054966,25.957134,3.139543,-9.949242
329.362400,0.126081,231.162111,17.845381,118.949225,5.966878,127.252741,16.442820,236.257140,22.890353,65.851152,103.638778,24.050768,103.515103,42.421468,56.421468,60.538904,58.259342,46.156271,59.473271,53.097792,47.017158,57.513180,52.779082,45.027760,38.365400,36.628263,43.551195,2.000000,-3.765129,3.000000,3.866314,4.262997,-0.369422,3.023802,11.050681,3.000000,-0.059165,3.225549,15.758938,3.015404,-9.544877
197.316215,1.458639,141.530104,14.216056,67.108786,7.804990,70.899602,12.648770,188.869152,23.034500,51.817449,56.792170,3.605057,56.999565,65.387174,68.988743,76.293195,69.044504,66.094753,73.594812,69.541517,63.197735,72.145098,64.815849,63.189812,49.938214,56.515026,53.614932,2.000000,1.812041,3.000000,6.768259,3.081023,-0.844529,2.972892,4.751671,3.000000,0.371572,3.146852,15.073785,2.996654,-9.741566
363.997846,66.931745,257.703687,29.070038,169.340818,25.281160,199.303848,33.463548,392.346863,34.190229,106.851124,124.099571,35.771012,134.057225,79.371615,80.777357,94.154388,80.746043,84.285087,87.535226,83.220988,77.580787,86.217813,74.193306,80.973939,63.312959,74.595824,62.806835,2.000000,2.657096,3.000000,2.418389,2.636332,-1.373157,3.062153,-1.365491,3.000000,0.889112,3.058256,14.363762,3.105127,-9.965129
1293.282725,45.898616,318.096053,41.965213,289.332189,21.770673,335.684014,45.484022,647.564015,31.424699,166.584870,218.199094,104.728689,317.873044,59.155818,77.293491,82.981855,80.263079,69.284361,78.923990,71.177194,68.862642,73.279267,65.468108,66.881843,45.530687,54.584221,52.493403,2.000000,-7.275346,3.000000,-4.976756,5.882428,5.386986,3.006264,7.560978,3.000000,-1.138143,3.034766,44.925479,3.009927,-9.282792
333.668305,20.780129,154.923309,20.636890,104.443543,15.737349,125.202152,22.368881,304.205133,26.225788,76.706703,70.038041,12.230838,101.922777,90.758217,91.472610,96.461655,87.242655,91.106017,93.250707,89.692443,85.829199,90.284926,80.209503,86.013725,66.197334,79.946090,66.448422,2.000000,-2.747261,3.000000,0.386464,2.432776,-1.357203,2.935507,-2.851342,3.000000,0.226826,3.026640,14.093137,2.995346,-9.877117
121.223691,37.719143,98.919033,16.558373,54.115571,15.021602,56.360289,17.901339,213.000963,28.817681,53.961889,34.511871,0.000000,33.957511,76.214043,91.000000,92.982446,83.310497,82.602927,90.141909,82.992135,78.968529,86.711229,77.639019,80.946329,65.835745,75.384569,65.396007,2.000000,-1.000000,3.000000,-0.426007,3.817904,-2.365017,2.985089,-0.577126,3.000000,0.637419,3.093592,2.132453,3.065896,-9.924133
550.376214,99.000000,403.391760,38.579325,276.065247,29.055497,325.463857,48.099226,556.936401,42.790101,148.490299,211.826866,66.327681,232.290458,52.923047,83.330742,74.330742,74.238322,64.414981,78.844242,64.918882,63.782364,73.003753,66.416613,63.252928,59.421103,54.905006,55.382708,2.000000,-5.146133,3.000000,-5.518670,4.820067,-3.231097,3.144451,4.364040,3.000000,-0.302388,3.230877,-7.458953,3.188404,-9.833653
256.879361,39.382373,138.355892,20.087745,88.069607,14.715953,94.509169,21.866218,267.812947,29.675344,66.488821,60.759634,4.507593,75.524801,64.644108,93.658820,88.344122,82.959422,75.654589,87.932720,77.287410,75.309632,82.267034,75.379090,75.451093,63.974239,68.618378,63.360784,2.000000,-5.985288,3.000000,-5.534847,5.247452,-2.317455,2.993402,2.107797,3.000000,0.139204,3.117240,-1.940436,3.077077,-9.797037
512.305193,23.835509,337.975631,31.099497,209.747128,19.919560,250.885477,32.128021,418.227365,27.222385,114.364471,157.113925,50.552035,200.819057,73.961996,75.557006,90.202495,78.502809,78.914765,82.594961,79.741654,74.886465,80.509596,70.328474,74.766466,58.159002,66.966559,59.383224,2.000000,-1.000000,3.000000,1.085468,2.773947,-1.038813,3.009480,0.997832,3.000000,0.489085,3.003179,20.801299,3.025377,-9.794571
821.480769,30.251422,417.108235,40.130829,281.910261,24.168515,336.782764,41.317719,543.712208,27.833143,147.810868,209.455912,82.767370,282.680867,71.372663,74.125305,94.748578,81.071255,80.017530,83.119496,80.963806,76.400263,80.725823,69.441404,76.202526,56.156004,66.712626,58.960929,2.000000,-3.375914,3.000000,-2.146897,3.424830,0.876515,3.024655,1.777629,3.000000,0.379383,2.925214,33.701514,3.025027,-9.665925
321.289282,17.200744,155.042278,19.942205,84.904014,14.311644,89.639627,17.804211,229.295408,22.316136,63.129009,59.318742,15.801185,66.534246,74.226535,70.825047,95.600372,77.589311,79.129006,81.450019,81.723980,73.614553,82.046251,69.582443,77.110648,54.532177,70.344026,59.742769,2.000000,-1.250465,3.000000,2.293203,3.091410,1.033038,2.995510,1.449154,3.000000,1.227796,2.976299,32.676457,3.019476,-9.766551
411.388595,13.171648,139.074253,20.535685,96.619556,13.321546,109.489738,19.954287,285.745768,24.509015,72.962492,67.199660,16.153304,102.547423,79.074253,85.925747,94.000000,83.843981,83.561403,88.451505,84.282613,79.935598,85.282873,75.938356,80.382691,60.427414,73.261214,63.194818,2.000000,-1.542912,3.000000,0.575251,3.612094,0.052106,2.939825,0.434525,3.000000,0.284094,3.018270,20.161805,2.992317,-9.745394
842.134847,109.521660,250.025932,37.956693,238.477579,33.401227,284.462109,49.314394,606.911141,41.374466,154.803538,168.757752,71.202222,208.075350,94.760830,91.320622,97.358755,89.794277,94.818335,95.144421,89.976043,85.995794,92.783344,79.267408,89.127607,64.519149,81.525539,64.522944,2.000000,-4.559793,3.000000,-2.340999,2.459071,1.889455,3.065513,-3.591881,3.000000,-0.227829,3.075049,28.645102,3.110323,-9.838767
702.751194,157.006135,496.317315,49.409051,359.716056,45.970848,435.077634,65.836416,727.574808,49.753118,196.314736,265.003999,98.962298,271.152286,87.279482,77.888207,91.653715,80.706100,87.971862,87.253988,82.803205,77.219914,87.621060,71.714546,82.065225,65.243774,75.287078,60.455215,2.000000,-4.784935,3.000000,-2.572667,0.943337,-1.519455,3.229230,-4.261341,3.000000,0.585773,3.123497,17.219553,3.239762,-10.100223
526.489995,33.687164,280.734017,29.475827,190.217628,21.280135,229.804600,32.425963,424.961091,28.666456,113.082995,138.616678,45.404892,180.116475,87.051733,80.948267,94.105905,82.891766,87.454732,87.980168,86.161165,81.151313,86.351343,74.951077,81.730734,61.387259,74.625680,62.347527,2.000000,-1.000000,3.000000,2.029890,1.961539,-0.472926,2.990422,-1.722610,3.000000,0.343132,3.007255,23.678301,3.015861,-9.845825
818.132419,61.781525,737.724711,54.765589,467.803152,34.587056,577.389620,63.360877,784.508031,39.385567,217.545620,361.196421,123.960780,444.755032,64.421166,73.198206,75.959462,73.280286,70.701990,77.340543,69.443365,68.637179,72.431409,64.913678,63.857920,60.348102,54.262957,54.260220,2.000000,-1.680179,3.000000,-1.404733,2.034905,-4.956031,3.124951,1.750218,3.000000,-0.380215,3.087396,0.640310,3.104913,-9.887960
508.611701,33.558635,228.250914,26.052288,152.524642,17.793211,173.971345,27.184415,354.397176,27.154750,95.478404,114.227376,39.577900,135.902182,71.449551,71.015583,87.759641,75.703980,75.106812,79.164440,76.851472,70.266920,78.391432,67.483742,72.083771,52.571400,64.374946,56.633768,2.000000,-1.465135,3.000000,2.236271,3.141575,1.059633,3.019965,2.647626,3.000000,0.545440,3.044899,29.603578,3.034747,-9.718122
400.653583,32.540416,176.408778,22.898896,118.482375,16.815232,134.696626,24.234284,314.301316,27.292799,82.038102,84.457263,23.001443,105.453858,76.976905,81.482679,92.000000,81.071308,81.111402,85.680647,81.815858,76.608289,83.614944,73.246235,78.124571,59.081859,71.182357,61.364836,2.000000,-2.505774,3.000000,0.289694,3.309073,-0.087055,2.990656,0.605615,3.000000,0.469895,3.044140,20.462996,3.033349,-9.787839
501.090495,58.831570,225.858530,28.211549,166.501876,23.646367,197.219434,33.479027,414.109895,31.630954,107.961712,117.580102,39.430801,139.132292,88.951877,82.650626,95.373436,83.896038,88.818620,89.164984,86.992044,81.348537,88.274022,75.585805,83.774622,61.922390,77.190063,62.930844,2.000000,-3.626564,3.000000,0.267874,2.044194,0.149980,3.021941,-2.351609,3.000000,0.431926,3.039256,24.870212,3.056569,-9.873534
455.098672,73.047459,234.196504,28.482862,159.349990,23.206771,176.794746,32.723961,374.188176,32.945801,100.298870,116.954238,39.765614,114.759836,64.479184,73.279767,88.038718,75.626945,72.475099,79.286244,74.293970,67.858721,78.454716,66.730449,71.670368,54.587537,64.271898,57.009972,2.000000,-5.000000,3.000000,-2.289392,3.950515,0.486571,3.097343,2.885100,3.000000,0.789666,3.089311,22.565822,3.126268,-9.781357
896.631013,66.429048,527.610642,49.381641,368.193906,32.741552,447.718029,55.661641,700.747582,37.426844,188.734765,274.604590,102.597004,363.424904,71.431331,87.000000,93.446084,85.539886,83.163125,89.418423,81.440393,80.559558,83.753151,74.187046,78.903117,65.123680,69.226369,62.358601,2.000000,-2.553916,3.000000,-5.230477,3.795293,-1.713671,3.069303,0.031279,3.000000,-0.137410,2.985645,13.259699,3.093927,-9.791586
569.155193,67.956660,370.358268,35.305974,239.835257,26.252985,279.869499,39.833528,471.515879,33.389811,130.927234,182.881642,66.276347,196.077503,64.587556,64.263544,84.444949,71.377973,70.331489,74.846194,71.898665,64.876257,74.935148,62.884036,67.652275,51.603067,59.618294,53.717760,2.000000,-1.686823,3.000000,1.195975,2.892351,0.186423,3.118427,3.187580,3.000000,0.795785,3.071453,26.842509,3.113850,-9.793141
74.260341,27.589294,116.491486,16.506808,39.507595,13.562265,29.255928,13.363855,138.747176,24.323700,40.286666,25.429227,0.000000,9.859839,60.958638,76.164477,95.643796,77.069498,73.929555,82.166244,77.972350,70.900903,81.178659,70.217223,75.430549,58.605581,69.278340,61.721947,2.000000,0.000000,3.000000,-0.336127,4.690571,-1.049321,3.027737,2.652540,3.000000,1.644988,3.013568,14.660425,3.085163,-9.850064
234.778001,18.174434,318.852321,24.494083,168.999736,18.596220,206.896436,26.466532,326.607695,24.858751,91.691956,125.884219,29.788681,134.718888,88.198216,68.610999,89.000000,75.034062,83.076231,80.635223,82.860252,75.275108,82.174210,69.731871,76.173552,58.575476,70.599634,58.985869,2.000000,-1.600595,3.000000,5.362087,0.156153,-2.348322,3.010559,-2.113165,3.000000,0.941453,3.027467,21.305027,3.009431,-9.977358
115.000653,13.847491,119.847360,11.841695,68.170669,15.686266,43.048020,23.582818,86.845891,10.663568,21.628844,22.171907,5.102364,0.525350,33.915447,59.915316,85.406822,75.646753,73.043653,72.636415,82.647660,71.795545,81.452622,55.993240,71.160960,51.668221,68.614439,62.455209,147.219812,1.661004,3.000000,-29.699965,2.819540,0.493346,2.981768,0.311467,3.000000,2.133323,2.881866,21.950867,2.991091,-10.332520
815.334217,60.127183,356.670838,39.005377,274.571097,28.172398,335.336415,46.178492,600.882258,34.616230,156.608635,199.726868,75.997043,269.298113,91.077306,88.922694,95.077306,88.111149,91.947947,92.710556,88.452198,85.748377,89.163197,77.966584,85.146310,64.489288,76.960163,63.792475,2.000000,-3.922694,3.000000,-1.684465,2.204685,0.010172,3.008510,-2.752696,3.000000,-0.338087,3.014632,23.596519,3.037422,-9.806657
388.579577,0.000000,201.415179,21.014150,115.160565,11.430181,131.120017,20.002180,274.127768,20.345839,69.473965,78.696598,18.723169,111.357717,74.470539,81.280562,91.751101,81.580018,78.809441,83.743093,81.241963,76.687314,81.364676,71.854328,75.819829,57.790443,68.569494,60.766398,2.000000,-11.782764,3.000000,-5.152097,3.464028,-0.523747,2.948186,1.395169,3.000000,0.307037,2.995098,22.018976,2.981510,-9.691059
210.694592,40.363007,168.897026,21.291799,93.090956,16.467612,98.835322,21.436593,248.676706,28.864555,66.745105,66.719761,8.470054,70.183950,62.584640,83.739967,91.162304,79.320005,74.600751,84.643540,77.009738,72.575067,81.293534,72.278823,74.883263,61.338343,68.192186,62.028060,2.000000,-1.279232,3.000000,-2.002517,4.797289,-1.844019,3.027378,2.315520,3.000000,0.874813,3.070419,5.866578,3.092709,-9.842875
451.962570,69.221504,463.662602,37.286430,295.784484,28.302078,365.147382,46.606935,564.144307,39.112787,153.145807,227.733024,65.422953,259.162707,77.371010,80.751140,76.606192,75.271550,76.659584,82.116661,74.184485,71.915817,78.429799,70.428188,69.831003,63.372310,62.939622,57.717127,2.000000,-0.000000,3.000000,2.343490,1.436427,-4.784200,3.083216,-0.679657,3.000000,-0.257475,3.188023,-5.132795,3.103787,-10.011453
500.875973,70.311971,329.845051,33.117635,223.843068,25.773154,266.374529,39.521734,476.769947,36.146437,128.155360,168.984525,53.577937,190.906409,72.423562,79.264467,84.475212,77.336952,76.725102,82.764463,76.062037,71.958802,80.076075,70.220032,72.944346,59.725159,65.588855,58.507255,2.000000,-0.894628,3.000000,0.530262,2.916684,-1.639463,3.076898,0.871262,3.000000,0.214239,3.123536,10.505014,3.107136,-9.877638
1036.495622,68.832793,332.970822,40.405081,283.576272,29.923107,342.707375,48.414095,641.212125,33.631378,167.703937,206.941248,94.289519,270.755148,98.327930,74.665586,95.160723,84.362109,92.537065,87.317173,88.920255,82.452910,87.652651,72.897153,84.173816,54.807160,75.465223,58.908749,2.000000,-3.836035,3.000000,2.382849,0.983046,3.994831,3.027098,-2.275171,3.000000,-0.205358,2.988669,51.905461,3.014242,-9.695071
681.186833,9.668543,300.147080,30.494904,206.173734,17.458287,247.452739,30.848263,439.843317,24.832296,117.467324,154.017731,56.726759,216.967334,79.891978,75.726249,90.484166,80.253141,81.557067,83.396593,81.957680,77.087270,81.211401,71.155087,76.066023,55.327719,67.590598,58.795969,2.000000,-1.000000,3.000000,2.527869,2.582394,0.878928,2.960696,1.134592,3.000000,0.061821,2.982596,31.817036,2.968640,-9.678097
209.213940,52.630338,144.042707,18.246451,68.212128,14.470399,54.783853,17.684301,180.852293,27.823445,53.707912,57.351395,13.228613,13.726992,43.739323,55.357977,77.233481,62.128685,54.048755,64.894414,60.623268,50.991612,66.185281,55.550333,56.483157,42.333334,49.234066,48.696114,2.000000,-1.000000,3.000000,2.595076,4.827341,1.253362,3.119404,8.669993,3.000000,1.422441,3.150455,25.657008,3.130894,-9.693617
751.939043,33.112813,377.335726,36.839180,269.365336,23.559394,330.833511,41.601265,560.918841,30.769597,147.161037,198.788254,70.615056,275.970656,86.485559,87.099729,91.228339,85.681607,87.647586,89.850242,85.397537,83.272103,85.605578,76.231839,80.752642,63.083380,72.396336,62.360675,2.000000,-3.742780,3.000000,-1.056984,2.300584,-0.940087,2.976817,-1.464257,3.000000,-0.442700,3.013154,19.230565,3.000681,-9.774217
190.418229,17.278819,103.406086,16.587679,48.945082,13.210704,47.537229,14.512534,183.173842,23.014738,48.711366,29.454341,0.000000,33.811418,77.199970,81.000000,98.563634,81.997826,83.454120,87.258256,85.234110,78.621593,86.309406,74.820911,81.840453,60.861370,75.826020,64.071832,2.000000,-1.000000,3.000000,0.900008,3.451067,-0.360988,2.971864,-0.110851,3.000000,1.171735,2.989095,21.038485,3.025912,-9.843023
55.881480,52.907191,59.180393,9.495131,46.223335,13.809824,21.041801,22.341928,128.882186,25.276887,30.511846,26.032476,0.000000,0.000000,29.295569,67.577341,62.943353,66.620638,56.438505,67.671549,63.951914,56.985691,70.176415,55.211236,55.860831,48.736342,52.126375,54.384154,100.553094,4.554975,3.000000,-16.581311,4.235803,-1.248702,3.037995,5.449038,3.000000,0.666160,3.225597,-4.507481,3.080350,-10.155851
317.880727,41.245340,183.616105,22.047575,109.837633,17.268686,119.537268,23.029612,277.531309,27.818915,75.893501,81.769048,21.605739,78.751770,68.828390,71.122670,88.002755,74.429333,73.753426,78.896707,75.964074,68.739512,78.651192,67.464622,71.976895,54.016062,65.195742,57.368121,2.000000,-0.705720,3.000000,2.376267,3.291686,0.164770,3.041030,2.497383,3.000000,0.933344,3.071294,23.146413,3.068217,-9.801144
669.263208,45.274400,378.746404,37.677259,253.770376,25.022017,302.559576,40.641778,509.490813,30.496849,136.090125,184.586465,66.132637,243.485165,72.234800,83.783601,96.137200,84.504526,82.456723,87.694996,82.654291,79.508059,84.059729,73.391101,79.495631,62.369537,70.945425,62.493916,2.000000,-6.287600,3.000000,-5.709792,3.820935,-0.817203,3.033960,0.353095,3.000000,0.348996,2.965688,19.850565,3.063969,-9.763426
379.567072,11.237900,122.265565,18.376797,78.712189,10.990126,83.016532,17.432985,245.119342,22.769435,61.214842,53.434784,10.970679,76.882830,71.728908,82.308437,90.383126,80.862156,77.215359,83.948894,79.629632,74.863544,81.164280,72.138288,75.277960,56.623543,68.019545,60.442980,2.000000,-6.789765,3.000000,-2.356421,4.117360,0.363324,2.952893,2.368059,3.000000,0.288385,3.038881,21.453014,2.999751,-9.676827
911.832861,69.115626,488.447294,46.938262,353.845858,32.207805,432.734745,55.418022,701.814807,37.058764,185.090714,260.483522,98.330957,344.184242,82.493589,88.925451,92.701804,87.263285,87.608325,90.885300,84.555368,83.403221,86.064644,75.743623,81.383622,65.267707,72.313447,62.605743,2.000000,-7.313628,3.000000,-5.916907,2.741038,-1.216854,3.049642,-1.706947,3.000000,-0.476268,3.010957,17.241789,3.070860,-9.795823
489.421954,25.909529,230.422680,25.122961,160.782377,18.097513,195.239763,28.423934,388.746722,27.480136,101.513028,117.657369,36.004395,153.157958,91.145718,80.291435,89.708565,81.409493,86.791591,86.593813,85.250073,80.017457,85.257675,74.527440,79.914672,59.441104,73.201233,60.915730,2.000000,-1.381906,3.000000,4.014613,1.399353,-0.242666,2.964212,-1.679912,3.000000,0.046833,3.053004,24.131605,2.987296,-9.830003
327.924236,32.652717,182.800544,16.581599,89.994140,10.236908,81.549195,16.037841,190.756150,23.625851,58.909008,83.383478,29.421717,30.357363,43.308796,31.487782,61.308796,48.470180,42.093710,48.889692,50.238310,37.074360,54.008701,43.003488,41.519834,25.996654,33.715788,36.644152,2.000000,-1.431582,3.000000,9.839243,2.840485,3.550149,3.124193,12.078279,3.000000,1.110726,3.215769,45.991540,3.066777,-9.548389
1381.796615,42.972808,737.247364,62.018901,531.822980,34.362592,660.644739,70.918012,965.079110,37.986777,258.048659,405.507384,159.630489,564.459024,77.977109,84.642342,81.178829,83.990336,81.638421,85.919743,77.940588,80.082494,77.967296,71.581578,71.826917,60.453560,59.764109,56.883010,2.000000,-3.133047,3.000000,-2.807804,2.420165,-1.394253,3.019170,0.906241,3.000000,-1.731769,3.007719,18.563099,2.997429,-9.623708
407.115496,46.454602,304.233831,29.518382,192.690976,23.156936,232.531203,33.574022,412.991932,30.921414,111.772779,141.812605,41.545183,165.741752,84.018568,79.178127,91.938788,80.392361,84.954516,86.281715,83.755898,78.430717,85.111000,73.554210,79.715662,62.281227,73.200067,61.751250,2.000000,-0.539890,3.000000,2.163218,1.788603,-1.697442,3.029336,-1.780624,3.000000,0.587143,3.042570,16.682077,3.055984,-9.933784
160.242975,30.797822,73.810518,14.092166,22.218693,12.985929,4.982910,11.670208,122.541566,22.120113,36.328754,13.527198,0.000000,0.000000,67.824117,60.540345,92.567543,71.095425,72.265948,74.775603,76.626046,65.483832,78.116636,64.024386,72.091948,48.522348,66.089707,55.955614,2.000000,-1.283772,3.000000,3.992129,3.125538,2.067015,3.044168,3.214394,3.000000,1.825317,3.020211,38.424114,3.059931,-9.775874
253.493910,6.493903,170.658544,18.460095,93.123835,13.054249,109.472337,18.148109,248.663939,22.708124,65.293236,64.735569,9.010411,83.903535,85.628049,80.658537,93.134146,81.233501,85.064013,86.480140,85.440627,79.656443,85.378608,74.800811,80.248441,60.792737,74.273141,62.657432,2.000000,-2.432927,3.000000,2.454922,2.041721,-1.187982,2.946418,-1.240784,3.000000,0.601216,3.018411,19.389571,2.983583,-9.857828
